Ticker,Date,Close,Resistance,Resistance_Distance_%,Close_Position,Daily_Range_%,Range_Ratio,Volume_Ratio,Volume_Surge_10,Momentum_5d_%,Momentum_10d_%,Momentum_20d_%,MA_Ratio,Distance_MA10_%,Distance_MA30_%,ATR_Pct,Volatility_10d,Price_Range_10d_%,RSI_14,Breakout_Pct,Label,Days_Above_5d,Avg_Close_5d,Return_5d_%,Return_30d_%,Max_Gain_30d_%,Max_Drawdown_30d_%,Pct_Days_Above_30d,Continued_Up_30d
HD,2008-01-31,19.0021,18.7293,1.46,0.805,7.38,1.26,1.6,1.24,3.65,16.33,17.35,1.06,8.14,14.64,5.13,0.0344,17.1,76.22,1.46,fakeout,1,17.8412,-7.31,-15.2,-0.62,-18.41,3.3,False
HD,2008-08-08,16.6404,16.3122,2.01,0.926,7.66,1.77,1.46,1.76,10.33,10.8,22.2,1.031,9.46,12.84,4.67,0.0257,8.27,68.0,2.01,breakout,5,17.1906,4.4,-2.03,15.33,-2.03,93.3,False
HD,2009-08-07,17.9151,17.5734,1.94,0.747,3.19,1.6,1.21,1.37,5.09,7.66,21.05,1.059,5.44,11.7,2.26,0.0075,7.19,84.94,1.94,breakout,5,17.877,-0.44,4.09,4.42,-4.22,93.3,True
HD,2010-02-17,20.0579,19.7105,1.76,0.871,1.03,0.51,1.28,1.19,3.98,3.41,3.95,1.009,4.62,5.56,2.14,0.0153,6.56,68.73,1.76,breakout,5,20.4294,4.46,8.56,9.91,0.43,100.0,True
HD,2010-02-24,20.9532,20.7328,1.06,0.912,2.17,1.3,1.26,1.25,4.46,8.62,13.09,1.034,5.77,9.36,1.87,0.0089,8.39,80.68,1.06,breakout,5,20.9559,0.35,5.92,5.92,-0.51,100.0,True
HD,2010-04-13,23.115,22.5967,2.29,0.769,3.52,2.52,2.32,2.8,5.5,5.34,5.05,1.014,4.84,6.31,1.49,0.0068,4.11,75.07,2.29,breakout,5,23.6239,2.45,-1.05,6.26,-4.22,86.7,False
HD,2010-04-14,23.5458,23.3035,1.04,0.883,2.2,1.35,1.82,1.91,7.27,7.01,7.47,1.016,6.23,7.94,1.55,0.0096,7.03,84.46,1.04,breakout,5,23.6629,0.83,-2.69,4.32,-5.97,73.3,False
HD,2010-04-23,24.4949,24.1584,1.39,0.932,2.03,1.18,1.41,1.06,3.94,9.44,11.56,1.044,4.71,9.34,1.59,0.0088,8.38,94.3,1.39,fakeout,1,23.9308,-3.19,-12.69,0.27,-12.69,6.7,False
HD,2010-12-02,22.982,22.4361,2.43,0.911,5.73,3.29,1.94,1.6,7.89,9.04,6.86,0.991,8.42,7.5,2.24,0.0193,5.31,65.11,2.43,breakout,5,23.2465,2.88,7.58,7.58,-0.06,100.0,True
HD,2011-11-29,27.6429,27.2801,1.33,0.924,4.72,2.32,1.96,2.03,5.95,2.65,9.68,1.017,4.96,6.78,2.39,0.0123,5.96,59.41,1.33,breakout,5,28.246,3.49,11.37,11.73,0.46,100.0,True
HD,2011-12-20,29.7643,29.0406,2.49,0.967,2.88,1.53,1.72,1.68,6.18,4.04,14.08,1.039,4.89,8.96,2.17,0.0133,4.98,69.53,2.49,breakout,5,29.7657,-1.0,7.68,8.25,-1.0,100.0,True
HD,2012-01-18,31.8432,31.1905,2.09,0.915,2.87,2.0,1.29,1.56,3.1,6.5,11.03,1.039,3.88,7.89,1.46,0.0049,4.55,80.79,2.09,breakout,5,31.9312,0.85,5.75,5.99,-1.09,100.0,True
HD,2012-02-17,33.1416,32.8011,1.04,0.984,1.35,1.23,1.26,1.48,3.04,3.41,4.94,1.019,2.61,4.56,1.24,0.0074,3.02,74.25,1.04,breakout,5,33.2552,0.47,7.68,8.37,-0.3,100.0,True
HD,2012-09-14,42.9178,42.1455,1.83,0.762,1.77,1.29,1.56,1.72,3.84,5.02,6.14,1.031,4.14,7.35,1.33,0.0107,3.4,72.34,1.83,breakout,5,42.7215,-0.07,0.98,6.29,-1.01,100.0,True
HD,2012-10-05,45.6174,45.0544,1.25,1.0,2.06,1.45,1.32,1.23,4.69,6.36,10.37,1.031,4.92,8.22,1.45,0.0092,5.6,83.15,1.25,fakeout,0,43.4722,-5.76,0.98,0.98,-6.63,13.3,True
HD,2014-08-20,67.9472,66.6294,1.98,0.893,3.29,2.43,2.13,2.04,9.18,12.7,12.01,1.023,9.11,11.67,1.64,0.0178,10.07,88.85,1.98,breakout,5,68.4159,1.23,2.16,3.03,-1.61,100.0,True
HD,2015-11-20,99.9914,98.0024,2.03,1.0,2.4,1.44,1.73,1.4,8.51,3.36,4.49,1.005,4.61,5.17,1.72,0.0189,6.92,64.62,2.03,breakout,5,102.805,2.82,-0.43,3.78,-0.43,100.0,False
HD,2015-11-23,101.7499,99.9914,1.76,0.942,1.83,1.02,1.3,1.01,9.65,6.43,5.99,1.006,6.09,6.76,1.7,0.0205,8.75,66.38,1.76,breakout,5,103.1928,1.91,-4.94,1.98,-4.94,93.3,False
HD,2017-02-21,114.2379,112.7412,1.33,0.738,1.65,1.32,2.41,2.47,3.68,6.25,5.03,1.015,3.77,5.36,1.2,0.0071,4.68,78.66,1.33,breakout,5,114.3986,-0.08,1.52,3.79,-0.21,100.0,True
HD,2017-04-24,120.3778,118.9988,1.16,0.86,0.8,0.8,1.34,1.4,3.11,3.24,2.83,1.002,2.84,3.0,1.03,0.0071,2.89,72.46,1.16,breakout,5,122.6334,1.53,2.11,4.19,0.75,100.0,True
HD,2017-11-21,138.6038,136.8638,1.27,1.0,1.57,1.14,1.55,1.25,2.86,5.62,4.11,1.005,4.15,4.63,1.49,0.01,4.87,67.79,1.27,breakout,5,140.0419,3.06,11.93,11.93,-0.46,100.0,True
HD,2018-04-26,150.5232,146.2114,2.95,0.973,4.23,2.37,1.81,2.01,4.88,7.13,6.27,1.001,5.48,5.6,1.89,0.0115,4.32,71.66,2.95,breakout,5,149.9381,-1.36,7.39,7.39,-1.36,100.0,True
HD,2018-09-10,172.5973,169.7628,1.67,0.734,1.66,1.33,1.48,1.65,4.94,5.2,7.88,1.023,4.03,6.42,1.39,0.0088,3.92,79.94,1.67,breakout,5,172.4826,-1.09,-15.16,1.5,-15.16,43.3,False
HD,2018-09-11,175.186,173.3591,1.05,0.744,1.48,1.15,1.56,1.64,4.28,6.42,10.72,1.026,5.05,7.75,1.41,0.0105,5.85,80.67,1.05,fakeout,1,172.0189,-1.32,-16.52,-0.68,-16.52,10.0,False
HD,2020-01-17,196.3225,193.7405,1.33,0.813,1.59,1.13,1.57,1.68,3.43,5.93,6.38,1.018,4.08,5.91,1.36,0.0096,5.37,72.65,1.33,breakout,5,196.8541,-0.31,-1.71,6.52,-6.07,86.7,False
HD,2021-03-19,252.0803,248.9151,1.27,1.0,2.31,1.0,2.79,2.75,5.86,14.75,4.03,1.004,6.89,7.28,2.28,0.0086,13.98,76.73,1.27,breakout,5,256.8167,5.09,14.24,14.24,-0.06,100.0,True
HD,2021-04-16,286.0688,281.9881,1.45,0.875,1.44,1.09,1.24,1.59,2.77,6.61,15.86,1.08,3.59,11.91,1.42,0.0093,5.95,84.78,1.45,breakout,4,282.8792,-1.28,-2.8,3.97,-4.15,50.0,False
HD,2021-11-16,345.6337,330.4986,4.58,0.867,3.92,2.84,3.09,3.25,5.85,6.82,9.59,1.031,6.15,9.39,1.67,0.0071,2.53,70.53,4.58,breakout,5,357.0688,4.09,4.92,6.52,-0.7,100.0,True
HD,2021-11-18,357.5446,351.8887,1.61,0.934,2.57,1.45,1.46,1.28,10.4,9.05,11.31,1.033,8.32,11.84,1.83,0.0191,8.28,77.81,1.61,breakout,5,359.5549,-0.78,1.1,2.97,-4.01,83.3,True
HD,2022-11-10,280.9736,272.4191,3.14,0.828,5.67,2.09,2.29,2.1,10.73,7.09,10.21,1.019,7.32,9.34,3.05,0.0176,7.93,72.76,3.14,breakout,5,281.2692,-0.08,2.87,7.62,-1.53,100.0,True
HD,2022-11-22,292.8543,287.4098,1.89,0.739,2.29,0.79,1.51,1.18,4.15,11.59,11.93,1.052,5.49,11.02,3.1,0.0305,10.03,71.94,1.89,breakout,4,290.0275,0.33,-1.67,3.25,-2.75,76.7,False
HD,2023-02-02,308.1475,303.9488,1.38,0.809,2.58,1.06,1.65,1.49,8.28,9.3,6.27,0.994,7.08,6.41,2.52,0.0188,6.82,57.84,1.38,fakeout,0,294.247,-7.13,-14.51,-2.44,-15.35,0.0,False
HD,2023-12-13,320.0872,311.8101,2.65,0.963,3.47,2.67,1.74,1.75,5.3,10.41,13.86,1.056,6.15,12.07,1.42,0.0074,7.55,98.01,2.65,breakout,5,327.6094,1.53,3.58,5.54,-1.5,100.0,True
HD,2023-12-14,327.9264,320.4974,2.32,0.751,1.44,0.93,2.2,2.1,7.86,12.22,14.92,1.059,7.68,14.06,1.52,0.01,10.02,98.32,2.32,breakout,5,327.08,-0.81,1.5,3.01,-3.85,90.0,True
HD,2024-03-21,370.5739,360.8969,2.68,0.805,2.17,1.38,1.28,1.15,5.31,4.95,7.06,1.015,5.13,6.74,1.58,0.0105,4.05,62.79,2.68,fakeout,2,360.6738,-2.94,-13.25,-1.24,-16.0,6.7,False
HD,2024-09-24,380.6032,373.0131,2.03,0.94,1.87,1.07,1.21,1.24,4.55,8.03,7.75,1.034,4.96,8.52,1.77,0.0067,7.62,88.33,2.03,breakout,5,381.384,2.09,-0.14,4.48,-2.03,93.3,False
HD,2024-11-25,407.211,400.4569,1.69,0.727,1.35,0.66,1.32,1.15,4.44,4.99,6.4,1.009,4.99,5.94,2.28,0.0155,4.85,65.49,1.69,breakout,5,408.6965,0.69,-8.57,1.16,-9.89,36.7,False
HD,2025-08-13,393.7329,383.2897,2.72,0.929,2.23,1.23,1.65,1.85,5.27,9.43,13.93,1.023,6.48,8.98,1.73,0.0125,7.52,80.63,2.72,breakout,4,387.436,-1.34,0.63,4.58,-3.06,96.7,True
HD,2025-09-05,407.4126,401.8404,1.39,0.773,1.52,1.01,1.7,1.72,3.41,5.94,9.1,1.035,3.33,6.98,1.88,0.0142,4.6,66.97,1.39,breakout,5,407.3873,0.89,-6.46,1.07,-10.31,33.3,False
HD,2026-01-09,366.6792,358.5164,2.28,0.94,3.78,1.78,1.56,2.06,8.33,7.86,6.7,0.992,7.57,6.75,2.11,0.0115,6.81,67.01,2.28,breakout,5,369.96,1.48,2.63,4.38,-0.76,100.0,True
MCD,2000-10-30,16.2426,15.8845,2.25,0.933,6.01,2.38,1.47,1.39,7.08,7.54,3.74,0.986,8.62,7.09,3.25,0.0186,7.01,58.62,2.25,breakout,5,16.555,2.61,-0.35,10.54,-4.79,86.7,False
MCD,2000-11-10,17.2191,16.9912,1.34,0.903,5.86,2.06,1.71,1.81,2.12,11.13,14.5,1.05,4.96,10.19,2.77,0.0188,11.91,81.82,1.34,breakout,5,17.3973,1.8,-1.06,4.27,-10.19,46.7,False
MCD,2001-05-17,14.9401,14.7356,1.39,0.8,4.39,2.05,1.81,1.5,5.91,5.95,3.75,1.005,4.84,5.34,2.36,0.0164,6.53,64.1,1.39,breakout,5,15.848,7.93,-5.05,7.93,-5.05,83.3,False
MCD,2001-05-18,15.6215,15.0711,3.65,0.928,4.63,2.03,2.03,1.67,7.43,11.11,10.0,1.008,8.98,9.81,2.4,0.0162,8.39,69.69,3.65,breakout,5,15.9224,2.38,-8.05,3.22,-9.19,60.0,False
MCD,2002-05-13,16.0765,15.8439,1.47,0.817,1.97,0.9,1.41,1.31,4.5,7.8,10.99,1.021,5.17,7.42,2.06,0.0116,6.48,71.58,1.47,breakout,4,15.8756,-0.92,-4.47,0.79,-4.64,46.7,False
MCD,2003-04-07,8.4692,8.1476,3.95,0.946,7.03,2.03,3.01,3.26,9.27,12.62,26.4,1.051,10.32,15.92,3.86,0.0259,8.86,64.41,3.95,breakout,5,8.4285,-0.63,7.28,17.72,-1.9,100.0,True
MCD,2003-04-28,9.075,8.6783,4.57,0.975,4.73,2.0,2.14,3.03,5.75,7.29,14.08,1.058,6.67,12.86,2.68,0.0084,6.91,69.96,4.57,breakout,5,9.2862,3.31,28.0,28.0,0.12,100.0,True
MCD,2003-06-06,11.2888,10.3989,8.56,0.811,6.79,2.56,2.57,3.08,12.44,20.34,22.09,1.036,14.0,18.14,3.39,0.0109,9.83,70.82,8.56,breakout,5,11.4989,1.9,-0.9,8.74,-2.71,100.0,False
MCD,2003-11-04,13.9957,13.7545,1.75,0.9,3.45,1.76,1.69,1.61,6.14,9.98,5.62,1.01,6.83,7.92,1.87,0.0095,8.2,85.67,1.75,breakout,5,13.9625,-0.04,-4.71,3.31,-4.71,76.7,False
MCD,2004-03-05,16.2495,15.8793,2.33,0.925,5.8,2.92,2.24,2.25,5.48,9.9,11.8,1.047,5.98,10.98,2.03,0.0094,7.44,92.59,2.33,fakeout,1,15.777,-2.81,-10.39,-1.64,-10.39,6.7,False
MCD,2004-07-14,15.1281,14.9049,1.5,0.794,3.49,2.27,2.58,2.86,5.19,5.23,4.16,0.991,5.31,4.32,1.7,0.0093,4.46,59.55,1.5,breakout,5,15.1847,-0.47,-3.02,1.33,-7.34,30.0,False
MCD,2004-10-13,15.7105,15.4874,1.44,0.976,2.88,2.14,3.13,2.93,3.66,3.48,4.83,1.01,3.46,4.54,1.66,0.0046,3.95,76.54,1.44,breakout,5,15.7944,-0.21,7.29,7.64,-1.66,96.7,True
MCD,2005-08-11,19.2348,18.2811,5.22,0.995,5.33,2.94,2.76,2.75,11.19,14.56,17.2,1.046,9.95,14.97,2.02,0.0123,8.27,79.71,5.22,breakout,5,18.5505,-3.75,-5.91,-1.3,-9.43,70.0,False
MCD,2005-12-01,19.9915,19.669,1.64,0.962,3.74,2.09,1.74,2.36,4.81,7.71,11.76,1.021,5.77,7.94,2.01,0.0111,5.75,69.23,1.64,breakout,4,19.7731,-1.44,-2.09,0.48,-5.12,33.3,False
MCD,2006-09-01,20.8007,20.5121,1.41,0.949,2.15,1.49,1.52,2.07,4.34,1.6,3.81,1.012,2.64,3.92,1.57,0.0103,2.99,69.84,1.41,breakout,4,20.8244,0.98,14.58,14.88,-1.47,96.7,True
MCD,2006-09-08,21.2194,20.8233,1.9,0.991,3.09,2.08,1.92,2.12,4.46,4.52,7.54,1.014,3.82,5.27,1.62,0.0129,4.43,62.27,1.9,breakout,5,21.3009,0.61,10.59,12.61,-1.01,100.0,True
MCD,2006-09-12,21.6155,21.3609,1.19,0.904,2.46,1.52,4.12,3.73,4.23,6.67,10.02,1.019,4.74,6.78,1.72,0.0138,6.83,70.77,1.19,fakeout,1,21.2647,-1.62,10.6,10.6,-2.28,86.7,True
MCD,2007-04-13,27.6151,27.2441,1.36,0.733,2.2,1.64,1.53,1.69,4.06,6.17,9.59,1.025,4.27,6.85,1.42,0.0068,5.75,81.98,1.36,breakout,5,28.1866,1.51,6.84,10.2,0.97,100.0,True
MCD,2007-04-17,28.4092,27.8817,1.89,0.889,2.2,1.53,2.28,2.19,5.83,9.35,11.72,1.032,5.92,9.27,1.46,0.0087,7.84,87.67,1.89,breakout,5,28.1866,-1.1,2.49,7.12,-1.49,100.0,True
MCD,2007-05-11,29.3599,29.0527,1.06,0.907,2.33,1.9,1.43,1.42,1.46,3.47,6.32,1.033,2.35,5.7,1.34,0.0108,3.77,67.72,1.06,breakout,5,29.9639,3.32,1.28,3.65,-0.87,100.0,True
MCD,2007-09-13,31.4756,30.4554,3.35,0.812,3.72,2.06,2.51,2.85,9.12,10.39,14.17,1.012,8.97,10.29,2.25,0.0143,8.05,69.99,3.35,breakout,5,31.9266,1.05,6.94,6.94,-0.28,100.0,True
MCD,2007-09-14,32.1423,31.6959,1.41,0.975,4.33,2.22,1.89,1.86,12.61,13.56,15.35,1.018,10.15,12.17,2.41,0.0226,10.91,72.19,1.41,breakout,4,31.8513,-1.17,5.45,5.45,-2.34,86.7,True
MCD,2007-12-11,37.5564,36.9674,1.59,0.793,2.76,1.42,1.39,1.48,5.16,9.87,10.68,1.021,6.29,8.5,1.93,0.0112,8.32,73.18,1.59,fakeout,0,36.1607,-5.23,-14.3,-2.33,-17.66,0.0,False
MCD,2008-08-05,37.5765,36.9013,1.83,0.954,2.78,1.14,1.45,1.54,4.41,3.68,6.51,1.016,4.78,6.47,2.51,0.0161,5.63,60.71,1.83,breakout,5,38.5303,2.58,0.91,5.81,-3.12,93.3,True
MCD,2008-08-08,39.5901,38.0166,4.14,0.878,7.14,3.08,2.89,3.1,9.87,11.97,14.57,1.022,8.9,11.27,2.68,0.0161,8.16,72.02,4.14,breakout,4,38.5713,-3.11,-4.14,0.43,-8.05,53.3,False
MCD,2008-12-05,38.3792,37.9876,1.03,0.968,6.87,1.4,1.46,1.37,6.76,19.59,16.81,1.018,10.29,12.26,4.42,0.0314,18.14,67.35,1.03,fakeout,0,37.1701,-3.4,-6.41,1.64,-9.01,20.0,False
MCD,2009-05-26,36.3397,35.6294,1.99,0.963,3.64,1.6,1.23,1.3,8.56,8.16,7.98,1.003,7.77,8.06,2.53,0.0182,7.9,75.49,1.99,breakout,5,36.4595,2.62,-2.26,3.65,-3.53,76.7,False
MCD,2009-11-05,38.6218,38.2261,1.04,0.983,1.97,1.25,1.21,1.08,3.96,3.33,8.11,1.021,3.81,6.02,1.64,0.0101,3.92,68.29,1.04,breakout,5,39.1546,1.12,1.99,4.96,-0.58,100.0,True
MCD,2011-04-20,51.7142,51.147,1.11,0.992,1.58,1.54,1.55,1.72,1.96,2.19,5.19,1.013,2.27,3.61,1.06,0.0048,2.4,71.04,1.11,fakeout,2,51.0388,-0.47,3.5,5.51,-1.9,90.0,True
MCD,2011-06-28,56.0538,55.2165,1.52,0.97,2.36,2.24,1.47,1.53,1.87,3.54,3.45,1.008,2.66,3.47,1.2,0.0055,2.71,71.68,1.52,breakout,5,56.6239,1.79,-0.32,4.99,-2.66,96.7,False
MCD,2011-10-21,61.7651,60.882,1.45,0.904,1.47,0.93,1.63,2.16,2.65,5.87,5.67,1.012,3.78,4.98,1.88,0.0101,4.38,73.54,1.45,breakout,5,61.8668,1.05,4.06,4.44,-0.6,100.0,True
MCD,2012-07-12,62.8907,62.1655,1.17,0.828,3.6,2.98,1.74,2.18,2.95,4.08,4.5,1.005,3.26,3.76,1.34,0.006,3.8,74.02,1.17,breakout,5,63.0494,0.9,-4.0,0.9,-5.2,20.0,False
MCD,2013-03-08,69.2255,68.1385,1.6,0.739,0.93,1.01,1.74,1.7,3.17,4.47,5.15,1.014,3.1,4.56,0.99,0.0059,4.11,87.98,1.6,breakout,5,69.5705,0.97,0.62,4.94,-0.48,100.0,True
MCD,2013-04-12,72.6479,71.8624,1.09,0.95,2.12,1.92,1.26,1.32,2.14,3.91,4.31,1.018,2.94,4.76,1.15,0.008,3.67,70.45,1.09,fakeout,2,71.4711,-3.54,-3.19,-0.53,-4.12,10.0,False
MCD,2014-03-11,71.5713,69.6879,2.7,0.956,3.25,4.11,3.28,3.72,4.0,3.11,5.02,1.008,3.79,4.63,1.06,0.005,1.95,75.54,2.7,breakout,5,70.799,-1.49,0.35,2.08,-3.35,80.0,True
MCD,2015-02-25,73.3251,71.2367,2.93,0.854,4.51,3.89,2.3,2.71,4.31,4.94,10.15,1.019,4.34,6.33,1.38,0.0076,2.92,70.53,2.93,breakout,5,74.727,2.49,-1.29,2.49,-2.91,96.7,False
MCD,2015-02-26,74.5996,73.8082,1.07,0.872,2.89,1.96,2.09,2.18,6.57,6.54,13.06,1.022,5.63,7.96,1.5,0.0135,5.99,73.84,1.07,breakout,5,74.667,-0.4,-1.72,0.74,-4.57,23.3,False
MCD,2015-05-19,75.4767,74.4797,1.34,0.883,3.41,3.06,1.7,1.84,2.79,4.73,6.12,1.005,3.36,3.83,1.44,0.0062,3.56,67.23,1.34,fakeout,1,74.2922,-2.01,-4.06,-0.57,-5.52,3.3,False
MCD,2015-10-22,84.5767,80.2514,5.39,0.95,2.36,1.49,4.09,3.69,6.96,7.69,13.96,1.035,7.17,10.92,1.9,0.008,3.25,81.84,5.39,breakout,5,85.7393,1.58,5.63,5.63,-0.81,100.0,True
MCD,2015-10-23,85.8889,84.6759,1.43,0.842,1.57,0.95,1.71,1.37,7.41,9.57,15.37,1.037,8.01,12.06,1.88,0.0268,8.35,82.19,1.43,breakout,5,85.6874,-0.3,4.21,4.21,-2.33,93.3,True
MCD,2016-07-19,98.7137,97.1062,1.66,0.965,2.25,3.02,1.2,1.42,3.48,4.75,2.5,1.005,3.52,4.03,0.92,0.0033,4.3,94.94,1.66,breakout,4,98.4188,-3.79,-8.1,1.39,-9.53,13.3,False
MCD,2016-11-14,92.6863,91.0191,1.83,0.779,3.42,2.87,1.56,1.77,4.47,4.7,4.85,0.999,4.24,4.17,1.33,0.0077,3.89,72.78,1.83,breakout,5,93.8156,1.39,4.9,5.79,0.39,100.0,True
MCD,2017-04-25,113.1274,107.5868,5.15,0.94,3.39,4.73,3.06,3.28,7.11,9.02,9.43,1.015,7.32,8.97,1.1,0.0039,3.7,93.36,5.15,breakout,5,112.4121,-0.33,7.9,9.18,-1.25,100.0,True
MCD,2017-07-25,127.7911,125.9273,1.48,0.735,2.16,2.16,3.28,3.15,3.32,2.69,3.32,1.006,2.96,3.6,1.35,0.0069,3.13,65.54,1.48,fakeout,1,125.0821,-3.16,0.06,1.16,-3.3,63.3,True
MCD,2018-04-30,136.9811,135.3121,1.23,0.879,2.51,1.77,3.1,3.9,5.31,3.59,6.16,0.998,5.06,4.84,1.71,0.0094,5.06,60.08,1.23,fakeout,0,133.2228,-1.46,0.21,1.86,-4.77,13.3,True
MCD,2018-10-23,146.7558,142.4894,2.99,0.902,4.16,2.29,3.34,3.09,7.97,4.31,6.45,1.008,6.69,7.58,1.92,0.0133,5.75,72.12,2.99,breakout,5,145.4253,0.76,5.33,7.07,-2.21,100.0,True
MCD,2019-06-06,171.3244,169.2235,1.24,0.901,1.65,1.53,1.61,1.47,2.51,2.14,3.14,1.003,2.63,2.96,1.1,0.0067,3.37,65.04,1.24,breakout,5,172.0349,0.71,5.33,6.33,-0.86,100.0,True
MCD,2020-01-08,175.7755,173.0951,1.55,0.826,2.18,2.31,1.71,1.95,4.2,4.95,5.77,1.013,3.55,4.92,1.06,0.007,3.45,77.63,1.55,breakout,5,177.4265,1.87,4.84,5.61,0.29,100.0,True
MCD,2021-03-15,194.0783,190.1354,2.07,0.987,3.2,1.74,1.71,1.63,5.43,5.86,3.7,0.995,5.49,4.93,1.96,0.0108,5.67,65.19,2.07,breakout,5,196.2052,2.09,6.59,6.59,-0.27,100.0,True
MCD,2021-03-17,197.2916,194.8178,1.27,0.838,2.18,1.08,1.62,1.43,5.06,8.89,5.64,1.002,6.05,6.21,1.99,0.0157,8.29,70.67,1.27,breakout,5,196.9887,-0.03,4.95,4.95,-0.75,100.0,True
MCD,2022-10-28,249.7865,242.935,2.82,0.967,3.21,1.94,1.46,1.45,7.85,12.9,18.97,1.03,8.65,11.92,2.13,0.013,8.95,90.62,2.82,breakout,5,248.1396,0.04,1.33,1.41,-2.43,100.0,True
MCD,2023-12-01,267.5852,264.1416,1.3,0.767,1.35,1.3,1.57,1.68,1.82,4.18,7.8,1.042,2.61,6.92,1.11,0.0081,4.5,85.96,1.3,breakout,5,267.9688,-0.15,1.82,3.87,-0.15,100.0,True
MCD,2024-08-19,272.3607,264.736,2.88,0.883,2.3,1.23,1.26,1.59,6.71,7.11,10.79,1.035,6.06,9.75,1.99,0.013,4.93,72.17,2.88,breakout,5,273.308,0.39,5.98,6.51,-0.67,100.0,True
MCD,2025-02-10,295.5959,284.7944,3.79,0.788,2.84,1.86,2.89,2.74,6.33,5.23,9.25,1.009,5.96,6.93,1.7,0.0111,4.2,82.19,3.79,breakout,5,295.4252,-1.16,0.09,4.77,-2.98,100.0,True
MCD,2025-03-07,309.7086,301.6499,2.67,0.853,3.99,1.89,2.26,2.09,4.8,6.02,9.78,1.025,4.9,7.53,2.11,0.0112,4.07,65.04,2.67,fakeout,1,293.1845,-6.68,-3.91,-0.94,-7.4,16.7,False
MCD,2026-02-12,325.6956,321.7529,1.23,0.902,3.98,2.42,2.03,1.81,2.66,5.25,7.77,1.031,3.21,6.42,1.74,0.0075,4.97,82.09,1.23,fakeout,1,321.5822,-0.86,-7.37,2.7,-7.37,53.3,False
MCD,2026-02-27,334.503,330.4622,1.22,0.95,1.69,0.91,1.26,1.16,3.59,2.7,8.1,1.032,3.14,6.45,1.75,0.0114,4.92,69.2,1.22,fakeout,0,325.9331,-3.27,-10.22,-1.83,-10.22,0.0,False
NKE,2000-12-14,4.3722,4.1503,5.35,1.0,5.99,1.38,2.98,2.6,15.47,12.76,14.1,1.028,10.0,13.11,4.35,0.0248,11.18,72.33,5.35,breakout,5,4.3768,2.6,10.44,23.83,-2.73,100.0,True
NKE,2000-12-22,4.6625,4.5487,2.5,1.0,2.44,0.52,1.37,0.91,7.48,20.42,26.56,1.065,10.21,17.42,4.33,0.0243,16.71,70.01,2.5,breakout,5,5.0542,5.74,10.26,16.12,2.32,100.0,True
NKE,2000-12-26,4.9244,4.6625,5.62,0.96,5.78,1.26,1.6,1.03,15.8,23.03,25.89,1.079,14.26,23.3,4.34,0.0253,17.91,77.82,5.62,breakout,5,5.0884,3.47,1.96,9.94,-3.12,100.0,True
NKE,2000-12-27,5.1635,4.9358,4.61,0.977,4.85,1.11,2.2,1.39,19.19,26.67,29.19,1.092,17.3,28.06,4.18,0.0276,17.96,84.57,4.61,breakout,4,5.1009,1.21,-3.95,4.85,-7.61,70.0,False
NKE,2001-01-09,5.414,5.2717,2.7,0.825,5.99,1.3,2.28,1.56,9.82,16.12,39.83,1.148,7.2,23.05,4.69,0.0361,13.35,77.72,2.7,fakeout,1,5.1704,-6.1,-19.19,-2.21,-20.82,3.3,False
NKE,2001-11-14,4.7168,4.6619,1.18,0.973,2.91,1.47,1.34,1.79,3.66,4.46,8.71,1.019,4.07,5.99,2.13,0.0106,5.02,66.29,1.18,breakout,5,4.8617,3.86,9.66,10.87,-0.31,100.0,True
NKE,2001-12-06,5.154,5.0315,2.44,0.977,3.12,1.49,1.84,1.92,9.61,5.21,13.27,1.035,6.65,10.34,2.14,0.0171,6.94,73.21,2.44,fakeout,1,5.0104,-2.57,3.06,3.06,-7.05,66.7,True
NKE,2002-01-30,5.5865,5.44,2.69,0.986,5.82,2.83,2.27,2.96,4.88,6.46,8.46,1.024,5.54,8.04,2.51,0.0183,5.49,66.89,2.69,breakout,5,5.4854,-1.48,2.99,2.99,-5.74,50.0,True
NKE,2002-03-14,5.7534,5.5911,2.9,0.928,3.52,1.53,2.8,3.0,6.84,6.73,4.01,0.991,6.79,5.86,2.25,0.015,5.89,67.97,2.9,breakout,5,5.8091,0.7,-12.76,1.96,-12.76,20.0,False
NKE,2003-03-07,4.5201,4.3562,3.76,0.966,6.01,2.36,2.12,2.12,5.89,5.91,13.71,1.027,6.68,9.52,2.42,0.0163,6.23,71.9,3.76,breakout,4,4.4532,1.47,5.77,9.67,-3.73,96.7,True
NKE,2003-03-17,4.7544,4.6051,3.24,0.915,4.11,1.4,1.79,1.46,9.26,10.64,14.41,1.044,8.39,13.16,2.8,0.0245,8.74,74.71,3.24,breakout,4,4.7448,1.05,5.24,5.24,-5.0,96.7,True
NKE,2003-03-20,4.8724,4.771,2.13,0.953,5.6,1.68,2.45,1.73,7.86,13.55,15.86,1.056,8.36,14.43,3.24,0.0312,10.8,68.82,2.13,breakout,5,4.8414,-1.21,1.49,2.69,-3.88,86.7,True
NKE,2003-11-25,6.2082,6.0012,3.45,0.864,3.39,2.05,3.89,3.44,8.64,8.48,5.28,0.989,7.83,6.61,1.76,0.0109,6.09,72.14,3.45,breakout,5,6.2045,-1.74,1.2,2.08,-4.63,83.3,True
